stripe_1,stripe_2,stripe_3,stripe_4,stripe_5,stripe_6,stripe_7,all_stripes
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
